Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-02-25,117.955,120.795,117.099,120.489,1678900,0.0,0.0
2022-02-28,119.161,120.035,116.382,117.885,2864900,0.0,0.0
2022-03-01,118.908,119.301,116.47,117.186,1694800,0.0,0.0
2022-03-02,117.588,118.768,116.356,118.226,1774700,0.0,0.0
2022-03-03,118.899,120.559,117.632,119.912,1129000,0.0,0.0
2022-03-04,119.004,122.14,118.951,121.66,1521000,0.0,0.0
2022-03-07,121.38,121.861,118.715,118.934,1187800,0.0,0.0
2022-03-08,118.016,119.388,115.832,116.636,1530100,0.0,0.0
2022-03-09,118.663,119.808,117.667,118.348,952600,0.0,0.0
2022-03-10,116.61,118.506,115.509,118.209,1145000,0.0,0.0
2022-03-11,118.846,119.441,117.85,118.549,1412400,0.0,0.0
2022-03-14,119.025,119.228,116.125,116.901,2045600,1.22,0.0
2022-03-15,117.774,119.272,117.015,119.158,1302900,0.0,0.0
2022-03-16,120.286,121.15,118.091,119.969,1183400,0.0,0.0
2022-03-17,119.431,122.244,119.431,121.864,966500,0.0,0.0
2022-03-18,121.856,123.161,121.582,122.543,2515200,0.0,0.0
2022-03-21,122.094,123.936,120.26,120.948,902900,0.0,0.0
2022-03-22,121.327,122.746,120.639,122.041,1659600,0.0,0.0
2022-03-23,121.67,122.244,120.101,120.48,934700,0.0,0.0
2022-03-24,120.33,121.38,120.216,121.362,686500,0.0,0.0
2022-03-25,122.05,122.173,120.771,121.873,819200,0.0,0.0
2022-03-28,122.499,124.43,122.147,124.219,1093400,0.0,0.0
2022-03-29,125.206,128.265,125.153,127.587,1467300,0.0,0.0
2022-03-30,126.846,127.833,126.061,127.102,868700,0.0,0.0
2022-03-31,127.666,128.133,124.986,125.021,1919100,0.0,0.0
2022-04-01,125.567,128.733,125.303,128.636,965200,0.0,0.0
2022-04-04,128.539,129.376,126.546,129.209,1390600,0.0,0.0
2022-04-05,128.38,130.84,128.133,129.085,931800,0.0,0.0
2022-04-06,128.803,131.589,128.018,131.431,1083300,0.0,0.0
2022-04-07,130.919,131.342,128.962,130.637,1222400,0.0,0.0
2022-04-08,130.584,132.374,130.09,132.233,1168400,0.0,0.0
2022-04-11,132.559,132.85,127.93,128.257,987400,0.0,0.0
2022-04-12,127.472,128.847,126.872,128.301,1419200,0.0,0.0
2022-04-13,127.86,130.769,127.86,129.738,1195900,0.0,0.0
2022-04-14,129.826,130.232,127.551,127.86,1366300,0.0,0.0
2022-04-18,127.869,128.503,127.022,127.877,1024000,0.0,0.0
2022-04-19,128.301,133.035,128.301,132.559,1476000,0.0,0.0
2022-04-20,132.594,135.336,131.924,134.605,1453100,0.0,0.0
2022-04-21,134.816,134.878,132.409,132.55,1601700,0.0,0.0
2022-04-22,132.577,133.696,131.536,132.039,1606900,0.0,0.0
2022-04-25,132.251,133.882,130.99,133.626,2210600,0.0,0.0
2022-04-26,133.194,133.979,131.854,131.907,1722200,0.0,0.0
2022-04-27,132.162,133.82,130.522,130.699,1771500,0.0,0.0
2022-04-28,131.475,133.838,129.112,133.573,1937400,0.0,0.0
2022-04-29,133.467,134.666,128.212,128.83,2383100,0.0,0.0
2022-05-02,128.512,129.059,121.961,124.562,1758600,0.0,0.0
2022-05-03,125.135,126.969,123.69,125.426,1479600,0.0,0.0
2022-05-04,124.853,127.825,123.584,127.542,1299500,0.0,0.0
2022-05-05,127.269,127.745,123.531,124.633,1323200,0.0,0.0
2022-05-06,123.372,125.065,122.446,124.386,1081300,0.0,0.0
2022-05-09,123.055,123.266,117.112,117.597,1349000,0.0,0.0
2022-05-10,118.655,119.519,110.315,111.619,2305400,0.0,0.0
2022-05-11,112.325,114.846,111.91,111.972,1716800,0.0,0.0
2022-05-12,111.611,112.307,110.306,112.069,1480000,0.0,0.0
2022-05-13,113.303,116.107,111.796,115.666,2289500,0.0,0.0
2022-05-16,115.384,116.028,112.916,113.215,1527300,0.0,0.0
2022-05-17,114.3,114.353,112.14,113.427,1476300,0.0,0.0
2022-05-18,112.986,113.295,110.024,110.464,1360000,0.0,0.0
2022-05-19,109.662,113.965,109.636,112.563,1501600,0.0,0.0
2022-05-20,113.78,116.001,112.413,115.587,1570200,0.0,0.0
2022-05-23,117.2,117.782,115.516,117.721,1201700,0.0,0.0
2022-05-24,117.5,120.63,116.354,120.463,1337600,0.0,0.0
2022-05-25,119.634,121.9,118.893,121.538,1263400,0.0,0.0
2022-05-26,122.103,123.443,120.383,120.604,1343000,0.0,0.0
2022-05-27,120.895,124.994,120.886,124.765,971700,0.0,0.0
2022-05-31,123.187,123.681,121.38,123.072,1735000,0.0,0.0
2022-06-01,123.09,123.275,120.665,121.177,1314800,0.0,0.0
2022-06-02,120.41,122.014,118.47,121.997,1562600,0.0,0.0
2022-06-03,120.674,121.23,118.311,118.576,1329500,0.0,0.0
2022-06-06,118.585,119.854,118.364,118.946,1357400,0.0,0.0
2022-06-07,118.505,119.299,116.469,119.255,1263800,0.0,0.0
2022-06-08,118.646,119.264,116.548,117.13,1147400,0.0,0.0
2022-06-09,116.998,120.348,116.548,117.456,1398700,0.0,0.0
2022-06-10,115.834,116.945,113.894,115.816,1637600,0.0,0.0
2022-06-13,113.436,114.388,111.452,112.131,1912500,0.0,0.0
2022-06-14,112.692,112.923,110.484,110.893,3037900,1.22,0.0
2022-06-15,112.692,116.235,112.166,114.775,2065800,0.0,0.0
2022-06-16,112.095,113.306,110.938,111.552,1543900,0.0,0.0
2022-06-17,111.917,114.285,111.917,113.217,2339500,0.0,0.0
2022-06-21,114.303,115.629,113.893,114.071,1652500,0.0,0.0
2022-06-22,113.333,119.199,113.181,117.766,1802500,0.0,0.0
2022-06-23,118.656,121.807,118.434,121.638,1566200,0.0,0.0
2022-06-24,122.199,123.721,120.971,123.561,1319600,0.0,0.0
2022-06-27,122.876,123.864,122.057,122.181,997500,0.0,0.0
2022-06-28,122.395,122.947,119.377,119.787,978500,0.0,0.0
2022-06-29,117.232,117.392,110.386,113.413,4161500,0.0,0.0
2022-06-30,114.971,117.775,114.107,115.576,3313900,0.0,0.0
2022-07-01,115.576,118.807,115.255,117.134,1512500,0.0,0.0
2022-07-05,115.959,116.012,111.641,114.445,2172100,0.0,0.0
2022-07-06,115.336,116.849,114.054,114.303,1115400,0.0,0.0
2022-07-07,114.223,115.255,113.617,114.33,857200,0.0,0.0
2022-07-08,113.511,113.911,112.051,112.46,953800,0.0,0.0
2022-07-11,111.837,113.217,110.689,112.807,813800,0.0,0.0
2022-07-12,112.478,112.905,109.977,110.698,920300,0.0,0.0
2022-07-13,108.917,110.822,108.436,109.371,958900,0.0,0.0
2022-07-14,107.706,108.935,107.404,107.742,1180700,0.0,0.0
2022-07-15,109.202,109.638,107.021,107.698,1378100,0.0,0.0
2022-07-18,108.125,108.285,106.496,106.816,1258000,0.0,0.0
2022-07-19,107.751,110.101,106.79,110.057,1961500,0.0,0.0
